SIREN;Dénomination;SIRET;Code APE;Procédures collectives (type);Procédures collectives (date);Code postal;Date de création;Tranche effectifs;Catégorie juridique (Niveau I);Capital souscrit non appelé (I) (AA) 2016 (€);TOTAL (II) (net) (BJNET) 2016 (€);Matières premières, approvisionnements (net) (BLNET) 2016 (€);En cours de production de biens (net) (BNNET) 2016 (€);En cours de production de services (net) (BPNET) 2016 (€);Produits intermédiaires et finis (net) (BRNET) 2016 (€);Marchandises (net) (BTNET) 2016 (€);Avances et acomptes versés sur commandes (net) (BVNET) 2016 (€);Clients et comptes rattachés (3) (net) (BXNET) 2016 (€);Autres créances (3) (net) (BZNET) 2016 (€);Capital souscrit et appelé, non versé (net) (CBNET) 2016 (€);Valeurs mobilières de placement (net) (CDNET) 2016 (€);Disponibilités (net) (CFNET) 2016 (€);Charges constatées d'avance (3) (net) (CHNET) 2016 (€);TOTAL (III) (net) (CJNET) 2016 (€);Primes de remboursement des obligations (CM) 2016 (€);Ecarts de conversion actif (CN) 2016 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2016 (€);Capital social ou individuel (1) (DA) 2016 (€);Report à nouveau (DH) 2016 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2016 (€);TOTAL (I) (DL) 2016 (€);TOTAL(II) (DO) 2016 (€);TOTAL (III) (DR) 2016 (€);Autres emprunts obligataires (DT) 2016 (€);Emprunts obligataires convertibles (DS) 2016 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2016 (€);Emprunts et dettes financières divers (DV) 2016 (€);Avances et acomptes reçus sur commandes en cours (DW) 2016 (€);Dettes fournisseurs et comptes rattachés (DX) 2016 (€);Dettes fiscales et sociales (DY) 2016 (€);Dettes sur immobilisations et comptes rattachés (DZ) 2016 (€);Autres dettes (EA) 2016 (€);dont comptes courants d'associés de l'exercice N (EA2) 2016 (€);Produits constatés d'avance (EB) 2016 (€);TOTAL (IV) (EC) 2016 (€);TOTAL GENERAL (I à V) (EE) 2016 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2016 (€);Chiffre d'affaires net (France) (FJ) 2016 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2016 (€);Chiffre d'affaires net (Total) (FL) 2016 (€);Subventions d'exploitation (FO) 2016 (€);Reprises sur amortissements et provisions, transferts de charges (9) (FP) 2016 (€);Total des produits d'exploitation (2) (I) (FR) 2016 (€);Achats de marchandises (y compris droits de douane) (FS) 2016 (€);Variation de stock (marchandises) (FT) 2016 (€);Achats de matières premières et autres approvisionnements (y compris droits de douane) (FU) 2016 (€);Variation de stock (matières premières et approvisionnements) (FV) 2016 (€);Autres achats et charges externes (3) (6 bis) (FW) 2016 (€);Impôts, taxes et versements assimilés (FX) 2016 (€);Salaires et traitements (FY) 2016 (€);Charges sociales (10) (FZ) 2016 (€);Dotations d'exploitation sur immobilisations (dotations aux amortissements) (GA) 2016 (€);Dotations d'exploitation sur immobilisations (dotations aux provisions) (GB) 2016 (€);Dotations d'exploitation sur actif circulant (dotations aux provisions) (GC) 2016 (€);Dotations d'exploitation pour risques et charges (dotations aux provisions) (GD) 2016 (€);Autres charges (12) (GE) 2016 (€);Total des charges d'exploitation (4) (II) (GF) 2016 (€);1 - RESULTAT D'EXPLOITATION (I - II) (GG) 2016 (€);Total des produits financiers (V) (GP) 2016 (€);Intérêts et charges assimilées (GR) 2016 (€);Total des charges financières (VI) (GU) 2016 (€);Dotations financières aux amortissements et provisions (GQ) 2016 (€);Reprises sur provisions & transferts de charges (GM) 2016 (€);Total des produits exceptionnels (VII) (HD) 2016 (€);Reprises sur provisions & transferts de charges (HC) 2016 (€);Dotations exceptionnelles aux amortissements et provisions (6 ter) (HG) 2016 (€);Total des charges exceptionnelles (VIII) (HH) 2016 (€);4 - RESULTAT EXCEPTIONNEL (VII - VIII) (HI) 2016 (€);5 - BENEFICE OU PERTE (Total des produits - total des charges) (HN) 2016 (€);Participation des salariés aux résultats de l'entreprise (HJ) 2016 (€);Impôts sur les bénéfices (HK) 2016 (€);Clients douteux ou litigieux - Montant brut (VA) 2016 (€);Sécurité sociale et autres organismes sociaux - Montant brut (8D) 2016 (€);Impôts sur les bénéfices - Montant brut (8E) 2016 (€);T.V.A. - Montant brut (VW) 2016 (€);Emprunts remboursés en cours d’exercice (VK) 2016 (€);Emprunts souscrits en cours d’exercice - à 1 an au plus (VJ2) 2016 (€);Emprunts souscrits en cours d’exercice - à plus d'un an et 5 ans au plus (VJ3) 2016 (€);Emprunts souscrits en cours d’exercice - à plus de 5 ans (VJ4) 2016 (€);Effets portés à l’escompte et non échus (YS) 2016 (€);Sous‐traitance (YT) 2016 (€);Effectif moyen du personnel (YP) 2016;Ecarts de conversion passif (V) (ED) 2016 (€);Production stockée (FM) 2016 (€);Production immobilisée (FN) 2016 (€);(3) Dont Crédit-bail mobilier (HP) 2016 (€);(3) Dont Crédit-bail immobilier (HQ) 2016 (€);3 - RESULTAT COURANT AVANT IMPOTS (I - II + III - IV + V - VI) (GW) 2016 (€);Ville;Nombre de mois de l'exercice comptable 2016;Notation NOTA-PME 2016
443339692;CAMO;44333969200057;4649Z;;;75019;01/09/2002;0 salarié à la fin de l'année;Société commerciale;0;347150;0;0;0;0;41810;0;106857;72753;0;0;5127;4222;230769;0;0;577919;138000;0;14817;271407;0;0;0;0;0;57828;0;34276;0;0;214408;194764;0;306512;577919;0;0;0;442361;0;0;451667;60007;7093;0;0;269811;1388;60684;15552;18367;0;0;0;52;432954;18714;624;0;4521;0;0;0;0;0;0;0;14817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PARIS 19;12;5,2
752514182;SARL S.L.A.T.;75251418200035;5610A;;;93330;02/07/2012;De 3 à 5 salariés;Société commerciale;0;123518;1472;0;0;0;737;0;0;5925;0;85287;44561;1811;139792;0;0;263310;10000;3058;31610;51667;0;0;0;0;85175;53388;0;31125;41955;0;0;0;0;211643;263310;0;265440;0;265440;0;3257;268699;2004;-117;87419;756;46652;711;63588;20993;9435;0;0;0;0;231442;37257;0;5648;5648;0;0;0;0;0;0;0;31610;0;0;0;18079;0;2607;0;0;0;0;0;0;3;0;0;0;276;0;31610;NEUILLY-SUR-MARNE;12;8
509638417;ELIO PARIS;50963841700022;5610C;;;75018;01/01/2009;De 3 à 5 salariés;Société commerciale;0;11275;0;0;0;0;3543;0;0;7244;0;0;23536;0;34323;0;0;45598;7500;6852;14290;29393;0;0;0;0;0;0;0;10436;0;0;5769;790;0;16205;45598;0;0;0;279845;0;0;279847;82986;-1548;1336;0;135944;700;25355;8940;1943;0;0;0;2;255658;24189;0;0;7037;0;0;0;0;0;0;0;14290;0;2862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PARIS 18;12;7,4
534693205;AIMCIA;53469320500039;6201Z;;;85500;01/09/2011;De 6 à 9 salariés;Société commerciale;0;67010;0;0;0;0;0;0;24036;53717;0;0;25797;6798;110350;0;0;177360;10000;0;23132;67972;0;0;0;0;0;23074;0;32084;0;0;52780;15537;1449;109388;177360;0;0;0;184093;0;0;198111;4898;0;0;0;35977;1559;101248;19533;5704;0;0;0;0;168921;29189;0;0;1032;0;0;6;0;0;1611;0;23132;0;3419;0;0;0;0;0;0;0;0;0;0;0;0;0;11250;0;0;0;LES HERBIERS;12;7,5
795277441;TOYATO;79527744100015;5610A;;;95550;02/09/2013;De 1 à 2 salariés;Société commerciale;0;42354;2012;0;0;0;0;0;0;1529;0;0;47096;0;50637;0;0;92992;8000;16764;13234;37997;0;0;0;0;0;18514;0;14399;0;0;22081;0;0;54994;92992;0;0;0;271238;0;0;276043;0;0;91705;-400;67227;1824;67932;23520;7985;0;0;0;0;259792;16250;0;0;1062;0;0;0;0;0;170;0;13234;0;1785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;BESSANCOURT;12;7,1
532642873;HOLDING 3P;53264287300014;6420Z;;;49730;12/05/2011;De 1 à 2 salariés;Société commerciale;0;1794960;0;0;0;0;0;0;89400;4660;0;730422;290630;0;1115112;0;0;2910072;1200000;0;445460;2763192;0;0;0;0;0;940;0;5160;140779;0;0;0;0;146879;2910072;0;366000;0;366000;0;0;366000;0;0;0;0;5545;1988;244794;107218;0;0;0;0;0;359545;6455;452176;1347;1347;0;0;0;0;0;8649;-8649;445460;0;3175;0;53082;0;20060;70416;0;0;0;0;0;0;0;0;0;0;0;457284;TURQUANT;12;8,3
792001166;DOMAINE DE LA GOULOTTE;79200116600018;1101Z;;;55210;01/03/2013;0 salarié à la fin de l'année;Société commerciale;0;52780;24717;0;0;288078;0;0;84918;4014;0;0;3328;2931;405054;0;0;460766;10000;-300;88653;98353;0;0;0;0;73686;239336;0;48460;930;0;0;0;0;362413;460766;0;0;0;364572;0;0;385665;0;0;186123;661;65277;8477;2400;1877;29978;0;0;0;3;294796;90870;0;800;800;0;0;0;0;0;1417;-1417;88653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21089;0;0;0;90070;SAINT-MAURICE-SOUS-LES-COTES;12;7,3
507411171;WEBNET DEVELOPPEMENT;50741117100030;6430Z;;;92310;23/07/2008;De 3 à 5 salariés;Société commerciale;0;6530832;0;0;0;0;0;0;92700;531447;0;0;86282;2747;713177;0;0;7276884;2278257;907155;729696;4956273;0;0;0;0;2200189;32986;0;5765;73714;0;7956;0;0;2320611;7276884;0;302369;0;302369;0;35000;337372;0;0;0;0;60296;5233;181087;81193;2125;0;0;0;0;329936;7436;700000;16443;16443;0;0;0;0;0;6;-6;729696;0;-38710;0;34541;0;15449;1825845;0;0;0;0;0;2;0;0;0;0;0;690992;SEVRES;12;7,3
382863785;VK SARL;38286378500012;7112B;;;26800;01/07/1991;De 6 à 9 salariés;Société commerciale;0;30575;0;0;58403;0;0;0;128300;14512;0;85000;46666;342;333224;0;0;363799;75400;0;15982;221225;0;0;0;0;20042;27;0;2436;120067;0;0;0;0;142573;363799;0;435467;0;435467;0;2413;461201;0;0;747;0;94433;5254;255532;82771;8202;0;0;0;0;446941;14259;1997;563;563;0;0;209;0;0;46;163;15982;0;-126;0;54658;0;27147;0;0;0;0;0;0;0;0;23321;0;0;0;15693;PORTES-LES-VALENCE;12;6
511220261;LA VIGIE;51122026100016;4771Z;;;83980;20/03/2009;De 1 à 2 salariés;Société commerciale;0;29055;0;0;0;0;48950;128;2658;87399;0;0;7880;0;147015;0;0;176070;10;85499;16380;101889;0;0;0;0;0;6115;0;26646;41420;0;0;0;0;74181;176070;0;515779;0;515779;0;4000;519779;216767;1272;6645;0;124236;2382;107270;25167;2739;0;10500;0;54;497031;22748;0;95;95;0;0;0;0;0;3776;-3776;16380;0;2498;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4358;0;22654;LE LAVANDOU;12;6,4
442731287;V.S.M.;44273128700029;4332B;;;75017;02/07/2002;0 salarié à la fin de l'année;Société commerciale;0;4165;0;0;0;0;2342;0;115881;30362;0;177;60999;0;209763;0;0;213928;8000;135015;-6351;137464;0;0;0;0;0;653;0;27155;36133;0;12522;0;0;76464;213928;0;427859;0;427859;0;0;428038;78292;-2342;1692;0;66809;3617;204445;76978;2160;0;0;0;139;431793;-3755;0;0;0;0;0;0;0;0;2061;-2061;-6351;0;535;0;11468;0;22716;0;0;0;0;0;0;0;0;0;0;22654;0;-3755;PARIS 17;12;4,7
712023720;BOULAKIA ET CIE;71202372000030;4778C;;;75116;01/01/1971;De 3 à 5 salariés;Société commerciale;0;51723;0;0;0;0;2164713;0;0;173049;0;0;115930;1840;2455531;0;0;2507254;90000;0;27148;348028;0;0;0;0;226862;425793;0;16941;62780;0;1426850;0;0;2159227;2507254;226862;210932;814366;1025298;0;0;1025299;36000;333702;0;0;492606;38914;138690;67033;144;0;0;0;0;1107089;-81790;0;4046;12042;0;0;136588;82680;0;9105;127484;27148;0;6503;0;29181;3520;861;0;0;0;0;0;929;3;0;0;0;0;0;-93832;PARIS 16;12;3,1
513940676;PLATRERIE ROSA SAMUEL PIRES;51394067600036;4331Z;;;31330;01/07/2009;De 1 à 2 salariés;Société commerciale;0;76658;8621;0;0;0;0;0;16165;3144;0;0;12320;565;40814;0;0;117472;5000;-18533;15638;2105;0;0;0;0;0;19995;0;35274;0;0;60097;30141;0;115366;117472;0;0;0;263639;0;0;265049;0;0;105197;1926;42765;2900;75264;19070;485;0;0;0;5;247613;17436;8;0;1158;0;0;0;0;0;648;0;15638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1300;0;0;0;0;LARRA;12;6,2
534030879;DP / J.F.HYDRO;53403087900017;2920Z;;;31790;01/08/2011;De 1 à 2 salariés;Société commerciale;0;1173;0;0;0;0;34053;0;36087;7682;0;0;21;534;78376;0;0;79549;20000;1278;12442;33720;0;0;0;0;0;2010;0;13566;0;0;30253;17250;0;45829;79549;0;0;0;242982;1000;0;243993;116639;-1990;0;0;46051;2977;60815;6730;665;0;0;0;15;231903;12090;0;0;749;0;0;1386;0;0;285;0;12442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SAINT-SAUVEUR;12;5,4
305163149;ETABLISSEMENTS PICHON / JC CONSEILS;30516314900027;1394Z;;;94300;01/01/1976;De 3 à 5 salariés;Société commerciale;0;45987;51523;0;0;50196;0;723;68348;15154;0;0;47859;2809;236612;0;0;282599;48000;167912;34873;255585;0;0;0;0;0;512;0;8895;17606;0;0;0;0;27013;282599;0;133092;109206;242297;0;0;277513;0;0;85157;-17131;70861;4845;71784;16686;4794;0;0;0;11;237006;40507;0;0;0;0;0;0;0;0;0;0;34873;0;5634;0;8318;0;3215;0;0;0;0;0;0;6;0;34584;0;0;0;40507;VINCENNES;12;7,3
478041726;CABINET DARMON / UP'IMMO;47804172600033;6831Z;;;75012;15/08/2004;De 1 à 2 salariés;Société commerciale;0;47635;0;0;0;0;0;0;26532;4800;0;0;167792;0;199125;0;0;246760;15000;0;3711;110954;0;0;0;0;127;59;0;24824;22194;0;88600;0;0;135806;246760;0;293221;0;293221;466;0;293688;0;0;0;0;93774;1643;121213;47066;2839;0;0;0;0;266538;27150;0;0;0;0;0;0;0;0;22897;-22897;3711;0;541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27150;PARIS 12;12;7,1
478392848;PERRIER OUTILLAGE;47839284800014;2573B;;;74970;01/07/2004;De 3 à 5 salariés;Société commerciale;0;45485;2158;0;0;0;0;0;219256;18062;0;0;238424;15099;493000;0;0;538486;10000;0;61515;360657;0;0;0;0;0;1;0;32955;144872;0;0;0;0;177828;538486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MARIGNIER;12;6,4
532622354;NOVODESIGN;53262235400027;4531Z;;;69120;01/06/2011;De 1 à 2 salariés;Société commerciale;0;2438;0;0;0;0;98153;0;84319;70969;0;0;114403;18470;386317;0;0;388756;20000;0;51157;295711;0;0;0;0;27;24808;0;20528;46320;0;1359;0;0;93044;388756;27;928204;6314;934519;0;12154;946675;685036;-12012;2217;0;101185;4677;84517;26210;1330;0;925;0;12028;906117;40558;13707;0;0;0;0;0;0;0;62;-62;51157;0;3046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54265;VAULX-EN-VELIN;12;6,7
489889287;RAVAL 77 / SARL RAVAL 77;48988928700012;4399C;;;77380;01/05/2006;De 3 à 5 salariés;Société commerciale;0;2503;0;1000;0;0;0;4738;22664;13323;0;0;50787;0;92513;0;0;95017;6000;29148;1174;37444;0;0;0;0;0;0;4486;17549;35537;0;0;0;0;57573;95017;0;347573;0;347573;0;0;348573;0;0;97841;0;58265;1755;113155;68428;368;0;0;0;0;339814;8758;0;216;216;0;0;0;0;0;7367;-7367;1174;0;0;22697;24986;0;1848;0;0;0;0;0;8835;3;0;1000;0;0;0;8541;COMBS-LA-VILLE;12;5,5
799270749;SDSC;79927074900010;8299Z;;;33260;01/01/2014;;Société commerciale;0;4415583;0;0;0;0;0;0;31655;720;0;0;55676;0;88051;0;0;4503634;4365300;0;46867;4417665;0;0;0;0;0;0;0;3630;0;0;82340;0;0;85969;4503634;0;0;0;300000;0;0;303820;0;0;0;0;22006;1107;168000;47584;0;0;0;0;4;238701;65119;224;0;0;0;0;74709;0;0;74465;0;46867;0;18721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LA TESTE-DE-BUCH;12;7,8
451178602;BAILLON-HENRION ARCHITECTES;45117860200038;7111Z;;;92100;21/10/2003;De 3 à 5 salariés;Société commerciale;0;8459;0;0;0;0;0;0;49297;19621;0;0;220651;6504;296073;0;0;304532;7500;166961;34236;209447;0;0;0;0;0;5720;0;4978;24220;0;60167;0;0;95085;304532;0;354763;0;354763;0;0;354768;0;0;887;0;90973;5056;124589;77575;1598;0;27600;0;245;328524;26244;13258;0;0;0;0;0;0;0;0;0;34236;0;5266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39502;BOULOGNE-BILLANCOURT;12;8,2
499026284;J2P RENOV DECO;49902628400012;4332A;;;67850;27/06/2007;De 1 à 2 salariés;Société commerciale;0;40662;16492;0;0;0;0;0;27706;8800;0;83646;16321;5416;158380;0;0;199042;10000;109887;-12556;108331;0;0;0;0;19018;16846;12500;21119;21228;0;0;0;0;90711;199042;0;0;0;349767;1261;0;362012;0;0;118342;-2814;51521;1807;125304;64914;0;14950;0;0;1988;376011;-13999;1838;0;774;0;0;407;0;0;28;379;-12556;0;0;0;21228;0;0;9004;0;0;0;0;0;0;0;0;0;0;0;-12934;OFFENDORF;12;4,8
808490866;SARL L'ANGE DIVIN;80849086600015;5610A;;;69005;01/12/2014;De 1 à 2 salariés;Société commerciale;0;280685;4448;0;0;0;0;0;0;6080;0;0;27810;2478;40818;0;0;321503;1000;32294;34891;68285;0;20000;0;0;67;155830;0;39018;24783;0;13519;0;0;233218;321503;0;0;0;340068;0;5293;345364;0;0;116114;-83;71216;5640;58271;12317;17600;0;0;20000;1468;302544;42819;0;485;485;0;0;0;0;0;339;-339;34891;0;7104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42334;LYON 5EME;12;7,4
434821021;SYSOCO OCEAN INDIEN;43482102100038;7490B;"Liste des créances nées après le jugement d'ouverture d'une procédure de redressement judiciaire
Jugement d'ouverture de liquidation judiciaire";"29/01/2021
24/04/2020";97490;27/03/2001;De 1 à 2 salariés;Société commerciale;0;11437;0;0;0;0;65662;0;83997;9001;0;0;28970;1236;188868;0;0;200305;25000;-7642;3175;23033;0;0;0;0;0;60000;0;87594;26714;0;1320;0;1642;177272;200305;0;0;0;334168;51;0;334226;141717;-35039;0;0;115912;3588;87541;12613;1040;0;1946;0;0;329321;4904;0;1530;1530;0;0;1767;0;0;1966;-198;3175;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3374;SAINT-DENIS;12;4,6
445405624;SARL LIMAGNE CHAUFFAGE;44540562400021;4322A;;;63310;10/02/2003;0 salarié à la fin de l'année;Société commerciale;0;8491;17173;0;0;0;0;0;68645;15015;0;0;3650;2217;106700;0;0;115191;7500;0;9709;43281;0;0;0;0;14403;0;10300;26895;0;0;20312;0;0;71910;115191;0;268500;0;268500;1200;0;272691;0;0;118934;-1765;48704;694;85248;522;7742;0;0;0;724;260803;11888;4;0;2146;0;0;0;0;0;36;-36;9709;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;9746;BAS-ET-LEZAT;12;5,3
515026383;CHRISTIAN MARTINEZ COURTAGE;51502638300015;6622Z;;;06550;15/09/2009;;Société commerciale;0;26196;0;0;0;0;0;0;23811;543;0;0;31032;79;55465;0;0;81661;2000;1930;1169;5299;0;0;0;0;0;2844;0;66;0;0;73452;1110;0;76362;81661;0;0;0;142615;0;0;142615;0;0;0;0;55601;2511;78000;825;4200;0;0;0;0;141137;1477;0;0;103;0;0;0;0;0;0;0;1169;0;206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LA ROQUETTE-SUR-SIAGNE;12;5,2
532116639;GUSTEO;53211663900024;6420Z;;;21370;14/04/2011;De 3 à 5 salariés;Société commerciale;0;660500;0;0;0;0;0;0;0;3925;0;0;7044;420;11389;0;0;671889;150000;-53241;55872;152631;0;0;0;0;196340;222230;0;11628;37059;0;52000;0;0;519257;671889;0;240000;0;240000;0;5290;245290;0;0;0;0;32910;7299;171690;18078;0;0;0;0;0;229977;15314;55003;12268;12268;0;0;7188;0;0;2871;4317;55872;0;6494;0;11121;5861;9025;109638;0;0;0;0;0;0;0;0;0;0;0;58049;VELARS-SUR-OUCHE;12;7,1
518774682;DUBAS ET KIHAL;51877468200018;8130Z;;;92260;01/01/2010;De 1 à 2 salariés;Société commerciale;0;1169;0;0;0;0;0;0;53193;1818;0;0;186835;3605;245453;0;0;246623;7500;127477;13977;149704;0;0;0;0;0;64000;0;4467;22202;0;6248;0;0;96918;246623;0;267312;0;267312;0;466;268477;0;0;9499;0;52938;2132;141411;42185;1130;0;0;0;3172;252470;16007;0;0;0;0;0;0;0;0;17;-17;13977;0;2013;0;7560;0;7176;0;0;0;0;0;3860;2;0;0;0;0;0;16007;FONTENAY-AUX-ROSES;12;7,2
418474656;E.TECH BOIS;41847465600018;7112B;;;04200;01/04/1998;De 1 à 2 salariés;Société commerciale;0;2210;0;19700;0;0;0;0;142872;3336;0;0;16217;6764;188890;0;0;191099;7622;-50178;2303;76476;0;0;0;0;1462;26594;0;8885;70631;0;7051;0;0;114623;191099;0;186618;0;186618;0;985;207458;0;0;0;0;61192;628;98343;42828;73;0;0;0;1230;204294;3164;0;346;346;0;0;0;0;0;472;-472;2303;0;43;0;0;0;0;0;0;0;0;0;0;3;0;19700;0;0;0;2818;SISTERON;12;3,8
438335077;CENTRE DE LOISIRS DE FRANCEVILLE / CAMPING ARIANE;43833507700022;6820B;;;27200;01/06/2001;De 1 à 2 salariés;Société commerciale;0;2314;0;0;0;0;0;0;8409;5269;0;0;29265;0;42945;0;0;45260;8000;-24957;-2323;-18480;0;0;0;0;0;26720;0;31618;5401;0;0;0;0;63740;45260;0;67008;0;67008;0;0;67008;0;0;0;0;63871;2942;0;0;2517;0;0;0;0;69331;-2323;0;0;0;0;0;0;0;0;0;0;-2323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2323;VERNON;12;4
480673359;BERT ENERGIES;48067335900034;4322A;;;41130;01/02/2005;De 1 à 2 salariés;Société commerciale;0;30533;1817;0;0;0;0;0;0;15456;0;0;0;1673;69734;0;0;100267;38800;0;-44373;4013;0;0;0;0;7233;21170;33287;0;9670;0;982;0;0;96254;100267;0;0;0;273121;0;2091;276993;0;0;142664;2485;57156;2032;88413;22745;2979;0;0;0;0;318473;-41480;0;1981;1981;0;0;160;0;0;1072;-912;-44373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1781;0;0;0;-43461;SELLES-SUR-CHER;12;2,1
791808165;COUESNON TRAITEUR;79180816500017;5621Z;;;91330;15/03/2013;De 3 à 5 salariés;Société commerciale;0;157266;483;0;0;0;2979;0;6440;2994;0;0;15;740;13651;0;0;170917;7000;-3896;7612;11416;0;0;0;0;0;87427;0;31671;0;0;40403;30577;0;159501;170917;0;0;0;234138;478;0;241721;91285;4671;0;1291;58774;2794;42247;9491;5495;0;0;0;0;216048;25673;0;0;4012;0;0;0;0;0;14049;0;7612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;YERRES;12;6,2
400438008;K SERVICES;40043800800015;6311Z;;;13009;01/01/1995;De 3 à 5 salariés;Société commerciale;0;10871;0;0;0;0;0;0;61404;7575;0;0;120389;0;189369;0;0;200240;7622;24293;67183;99861;0;0;0;0;0;1294;0;8307;0;0;45279;782;45500;100379;200240;0;0;0;250820;0;0;252203;0;0;0;0;67261;2551;68894;22559;2194;0;0;0;50;163508;88695;0;0;420;0;0;0;0;0;0;0;67183;0;21092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MARSEILLE 9;12;9,1
797401957;GASCOVALIE;79740195700015;6420Z;;;31850;11/09/2013;De 1 à 2 salariés;Société commerciale;0;509788;0;0;0;0;6044;0;58084;34991;0;0;156500;0;255618;0;0;765406;450000;71907;-111108;464587;0;0;0;0;61879;105868;0;100468;28209;0;4396;0;0;300819;765406;0;192060;0;192060;0;1365;193427;111892;-6044;8350;0;50824;703;42180;13488;24876;0;45238;0;3;291511;-98084;611;1513;13513;12000;0;0;0;0;122;-122;-111108;0;0;54286;15254;0;7442;32792;0;0;0;0;16700;3;0;0;0;0;0;-110986;BEAUPUY;12;3,4
524728649;LC NETTOYAGE ET MULTI SERVICES / LC NETTOYAGE ET MULTI SERVICES;52472864900020;8122Z;;;02570;01/09/2010;De 6 à 9 salariés;Société commerciale;0;48812;2182;0;0;0;0;0;26714;18853;0;0;9627;2820;60196;0;0;109008;2000;0;6470;20753;0;0;0;0;30910;17;511;11888;44929;0;0;0;0;88255;109008;0;0;0;255177;2131;6807;264117;0;0;6158;344;82026;4384;104488;48876;10080;0;0;0;4;256359;7758;0;1428;1428;0;0;380;0;0;40;340;6470;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6331;CHEZY-SUR-MARNE;12;5,1
502678717;SARL 2 EASY / 2 EASY LANGUAGE INSTITUTE;50267871700021;8559A;;;42000;01/02/2008;De 3 à 5 salariés;Société commerciale;0;12620;0;0;0;0;0;0;109130;20272;0;0;56291;0;185693;0;0;198313;5000;0;25546;105052;0;0;0;0;0;3330;0;16121;0;0;73810;343;0;93261;198313;0;0;0;372690;0;0;373988;0;0;0;0;253499;2481;57298;27093;3862;0;0;0;0;344233;29755;44;0;30;0;0;0;0;0;0;0;25546;0;4223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SAINT-ETIENNE;12;6,7
538484494;C C P FERREIRA;53848449400017;4322B;;;93220;01/01/2012;De 1 à 2 salariés;Société commerciale;0;0;0;0;0;0;0;826;66371;12102;0;0;16445;3930;99673;0;0;99673;6000;36733;8250;51582;0;0;0;0;0;1672;4233;18557;0;0;23629;194;0;48091;99673;0;0;0;222654;0;0;222659;0;0;64413;0;43757;1731;62759;40340;0;0;0;0;21;213020;9639;0;0;122;0;0;0;0;0;441;0;8250;0;826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GAGNY;12;5,7
485209241;EL HARDI SARL / TRANSPORTS EL HARDI;48520924100036;4941B;;;67500;24/11/2005;De 1 à 2 salariés;Société commerciale;0;5083;0;0;0;0;0;11000;16454;4224;0;0;0;8626;40303;0;0;45387;7500;-4411;2953;6343;0;0;0;0;7119;511;0;2383;29031;0;0;0;0;39044;45387;7119;191334;0;191334;0;1778;191614;0;0;0;0;85010;1200;93864;7235;1181;0;0;0;0;188490;3124;0;584;584;0;0;2750;0;0;2337;413;2953;0;0;0;15338;0;5659;0;0;0;0;0;0;0;0;-1500;0;18363;0;2540;BATZENDORF;12;4,7
377890439;SINDERS;37789043900021;8121Z;;;75014;02/04/1990;De 10 à 19 salariés;Société commerciale;0;2974;0;0;0;0;0;0;50482;8127;0;162894;73701;0;295204;0;0;298178;7699;0;11145;235433;0;0;0;0;0;200;0;22793;39752;0;0;0;0;62745;298178;0;243851;0;243851;0;0;243851;0;0;12454;0;38204;3547;141774;25297;1149;0;0;0;0;222424;21427;0;0;0;0;0;2288;0;0;11535;-9247;11145;0;1035;0;17977;0;13554;0;0;0;0;0;8817;17;0;0;0;0;0;21427;PARIS 14;12;7,6
