SIREN;Dénomination;Code APE;Adresse;Code postal;Tranche effectifs;SIRET;Date de création;TOTAL (II) (net) (BJNET) 2018 (€);TOTAL (II) (net) (BJNET) 2016 (€);Clients et comptes rattachés (3) (net) (BXNET) 2018 (€);Clients et comptes rattachés (3) (net) (BXNET) 2016 (€);Autres créances (3) (net) (BZNET) 2018 (€);Autres créances (3) (net) (BZNET) 2016 (€);Valeurs mobilières de placement (net) (CDNET) 2018 (€);Valeurs mobilières de placement (net) (CDNET) 2016 (€);Disponibilités (net) (CFNET) 2018 (€);Disponibilités (net) (CFNET) 2016 (€);TOTAL (III) (net) (CJNET) 2018 (€);TOTAL (III) (net) (CJNET) 2016 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2018 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2016 (€);Capital social ou individuel (1) (DA) 2018 (€);Capital social ou individuel (1) (DA) 2016 (€);Report à nouveau (DH) 2018 (€);Report à nouveau (DH) 2016 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2018 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2016 (€);TOTAL (I) (DL) 2018 (€);TOTAL (I) (DL) 2016 (€);TOTAL(II) (DO) 2018 (€);TOTAL(II) (DO) 2016 (€);TOTAL (III) (DR) 2018 (€);TOTAL (III) (DR) 2016 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2018 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2016 (€);Dettes fournisseurs et comptes rattachés (DX) 2018 (€);Dettes fournisseurs et comptes rattachés (DX) 2016 (€);Dettes fiscales et sociales (DY) 2018 (€);Dettes fiscales et sociales (DY) 2016 (€);dont comptes courants d'associés de l'exercice N (EA2) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2016 (€);Produits constatés d'avance (EB) 2018 (€);Produits constatés d'avance (EB) 2016 (€);TOTAL (IV) (EC) 2018 (€);TOTAL (IV) (EC) 2016 (€);Emprunts obligataires convertibles (DS) 2018 (€);Emprunts obligataires convertibles (DS) 2016 (€);Autres emprunts obligataires (DT) 2018 (€);Autres emprunts obligataires (DT) 2016 (€);Emprunts et dettes financières divers (DV) 2018 (€);Emprunts et dettes financières divers (DV) 2016 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2018 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2016 (€);TOTAL GENERAL (I à V) (EE) 2018 (€);TOTAL GENERAL (I à V) (EE) 2016 (€);Chiffre d'affaires net (France) (FJ) 2018 (€);Chiffre d'affaires net (France) (FJ) 2016 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2018 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2016 (€);Salaires et traitements (FY) 2018 (€);Salaires et traitements (FY) 2016 (€);Intérêts et charges assimilées (GR) 2018 (€);Intérêts et charges assimilées (GR) 2016 (€);Crédit client 2018 (j);Crédit client 2016 (j);Crédit fournisseurs 2018 (j);Crédit fournisseurs 2016 (j);Rotation des stocks 2018 (j);Rotation des stocks 2016 (j);BFR 2018 (€);BFR 2016 (€);Fonds de roulement net global 2018 (€);Fonds de roulement net global 2016 (€);BFRE 2018 (€);BFRE 2016 (€);CA par employé 2018 (€);CA par employé 2016 (€);Liquidité générale 2018;Liquidité générale 2016;Liquidité réduite 2018;Liquidité réduite 2016;CAF 2018;CAF 2016;Autonomie financière 2018;Autonomie financière 2016;MARGE COMMERCIALE  2018 (€);MARGE COMMERCIALE  2016 (€);PRODUCTION DE L'EXERCICE 2018 (€);PRODUCTION DE L'EXERCICE 2016 (€);VALEUR AJOUTEE 2018 (€);VALEUR AJOUTEE 2016 (€);EBE ( EXCEDENT BRUT D'EXPLOITATION ) 2018 (€);EBE ( EXCEDENT BRUT D'EXPLOITATION ) 2016 (€);Charges de personnel 2018 (€);Charges de personnel 2016 (€);RESULTAT D'EXPLOITATION 2018 (€);RESULTAT D'EXPLOITATION 2016 (€);RESULTAT COURANT AVANT IMPOTS 2018 (€);RESULTAT COURANT AVANT IMPOTS 2016 (€);Produits financiers 2018 (€);Produits financiers 2016 (€)
487493199;NEW LOOK FRANCE;4771Z;64 RUE DU DESSOUS DES BERGES;75013;0 salarié à la fin de l'année;48749319900367;05/01/2006;511347;24523935;433344;989872;2173066;6947169;262333;262842;7811792;11859240;15120491;27223922;15631837;51747857;13279356;13279356;24573831;517261;-43510730;23597482;458544;42253009;0;0;4869075;733154;15543;7073;2285940;3442777;3956338;5283918;0;0;141250;18917;10304218;8761693;0;0;0;0;3855256;0;15543;0;15631837;51747857;0;70416876;0;0;10790661;11125040;443;0;2,275819664694;4,275765750623;12,4103619751343;19,6871013213226;14,0186089308171;24,2385010128013;612946;6347221;8687071;18469302;-1935977;-3198791;108054,229477612;149823,140425532;2,30725335791276;2,81570424269232;1,69324999409453;2,30352703153942;-18794538;404984;2,93339803888692;81,6517078185479;32614930;42347034;-1335;0;407814;16874091;-15276607;405322;13765323;14217816;-42922418;3040877;-42842733;3125731;80128;84853
381293463;SA FRANCOIS FONDEVILLE;4120B;53 AV JEAN GIRAUDOUX;66100;De 200 à 249 salariés;38129346300059;04/03/1991;1831740;2397084;14122667;44134525;19450542;16717968;45018;67240;786084;71104;34521496;61179109;36353236;63576192;2000000;2000000;-16372231;0;-21771644;-2127345;-28713691;7303679;0;0;0;0;8397017;16305331;20041187;19486304;31158613;18198699;0;0;1927376;339815;65066927;56272514;0;0;0;0;31118;594346;6816275;14652341;36353236;63576192;40889401;0;23995901;0;10843260;12102831;444566;293994;66,2036611285763;0;89,2245185935245;70,0379307065791;0,412948952855844;0;-22948398;-39372835;-22117296;24203356;-39206300;-39033020;0;0;0,560714150641538;0;0,559167920018321;0;-25494986;-2018113;-78,9852408187266;11,4880724532857;0;0;64885302;0;-3451784;16790349;-21032711;-2763883;17095287;18621217;-19204123;-3187196;-19441927;-3694284;96532;134829
384824041;EUROPACORP;5911C;20 RUE AMPERE;93200;De 250 à 499 salariés;38482404100071;15/01/1992;207875221;252216607;42457331;60259138;205599177;111130439;692042;2905390;16856482;81195999;271073664;259876386;495091510;517420582;13932353;10046639;-53855100;0;-70474618;-18458659;35965844;87933635;0;0;28719196;11545801;8473828;69997218;35017538;29742724;6298757;7030447;0;0;11901043;10963371;420368438;414339712;0;0;0;0;85415199;64989466;0;0;495091510;517420582;48922086;29968027;26966336;65368684;12885669;9068138;17707291;13624628;170,172263453662;192,253550069151;239,424494003902;81,3641942284357;13,8822591774757;0;-72954271;-103578032;-55405748;-19476541;-267412648;-208074109;1224006,80645161;441373,662037037;0,859288016905218;0,952149121185586;0,844462858933771;0,952149121185586;17278033;31923926;7,26448409507164;16,9946148373356;176257;151112;130902813;191308900;86592528;80271727;67691029;65973226;17914843;13142205;-46731462;-798852;-88999962;-25160354;15892024;13809207
409587045;VALPACO FRANCE;4676Z;3 RUE DU PONT DES HALLES;94150;De 6 à 9 salariés;40958704500090;28/10/1996;6394267;8583312;7323176;8621539;12254699;17297372;0;0;84358;2038355;32673239;46651276;39067506;55234588;5000000;5000000;13273429;14750532;-5657016;669850;15637508;23441476;0;0;40000;476777;9982563;13211244;9371767;11925803;3456894;3001502;0;0;0;17096;23389998;31316336;0;0;0;0;225316;2635055;0;0;39067506;55234588;75848790;74287405;11171244;14231106;921376;730123;663646;637112;25,5971599501635;29,625266459803;35,7716887832593;40,4190105212562;54,5744421728555;72,401555963412;19406761;29142884;19491120;31181239;6896279;10573503;5801335,6;0;2,45919912730274;2,93550424708826;1,4915835996031;1,80918750736106;811200;-938934;40,0268908898357;42,4398494653386;-4822343;-696666;31569856;20483026;3592043;1813408;2118991;563355;1312199;1084051;1711663;774674;1463921;850571;439764;753929
451268353;SINTERTECH;2550A;518 RTE DE VALENCE;38113;0 salarié à la fin de l'année;45126835300039;31/03/2007;11438050;12821525;1464788;2238633;2239647;2329277;0;0;921224;1249842;8411418;9816941;19849468;22638466;11800000;19000000;-14289227;-14400797;-4139855;-4589061;-344617;5935302;0;0;4978759;5430962;0;794183;5541577;4409055;5572863;5387017;0;0;0;0;15215326;11272202;0;0;0;0;3316156;144922;0;0;19849468;22638466;29319554;31630503;17297323;13989695;12910685;14137250;0;153935;9,55747600452371;14,9257909292722;60,691591987233;51,8141860799093;24,6226195890233;26,3254089413287;-4408977;-1765996;-3487752;-516155;-6587898;-4005574;0;0;0,681866661131267;0,923892889787619;0,396497201359658;0,572094711216727;1788558;-4992670;-1,73615232408244;26,2177746495721;-8;0;46238591;44571800;18422699;18739782;-1396103;-2864144;18537109;20246858;-3719599;-4781103;0;-4905261;2791;33089
055811996;SOCIETE LA FERMIERE;1051A;375 AV DU PASSE TEMPS;13400;De 100 à 199 salariés;05581199600036;01/01/1955;8480114;9459516;1822474;2645859;4281648;3126418;0;957;210380;163603;8346128;7797926;16826243;17257442;193958;193958;0;0;-435867;940286;5155330;4742816;0;0;0;107167;1619921;1872428;4756779;3588613;1471747;1291270;0;0;68189;0;11670913;12407459;0;0;0;0;0;0;384921;36853;16826243;17257442;37332114;33768568;3084205;2471085;5084934;4784856;124404;136341;13,7156439621992;22,2072245697275;45,5336938579941;40,4735178238703;16,9340474134873;18,01239378205;-1915243;-2901666;-1704864;-2737105;-6285848;-6171483;0;0;0,789853471200957;0,724045522629124;0,609053887724431;0,56156834850171;300334;1605431;30,6386280050752;27,4827289003782;31145;58545;40443505;36152919;8601935;9394487;714681;2105947;7135321;6680694;13385;1432683;-99796;1324832;11234;28489
724501549;SOCIETE LAURENT PERE ET FILS / CLIM'MINUTE  GROUPE LAURENT;4531Z;42 BD JULES JANIN;42000;De 100 à 199 salariés;72450154900013;01/01/1972;2871630;6363072;3502664;7822986;6841513;7773034;0;0;169359;143783;13677773;22620281;16549403;28983353;3160400;3160400;0;0;-5022595;0;2306019;7328614;0;0;93575;108975;425786;802578;8676211;10686721;2193990;3178079;0;0;0;0;14149810;21545764;0;0;0;0;2194;2427300;425786;802029;16549403;28983353;39642732;65641409;893485;270162;7076399;11265033;92050;70942;26,2825125821024;36,1012723395715;75,3253380393102;62,6669600435215;23,8994287952501;35,4602756297673;-213416;4160610;-44056;4304395;-7120994;-3825725;150692,256505576;0;0,959931694498918;1,17081553240426;0,743131210233583;0,82330119035987;-9500860;-2777849;13,9341521866378;25,2855975635393;12808055;25064691;1817671;4296423;3528082;13765199;-6415873;-2209528;9319890;14966510;-6307231;-2473931;-6399233;-2543129;48;1744
391048824;CARLO ERBA REAGENTS;2014Z;CHS DU VEXIN;27100;De 100 à 199 salariés;39104882400018;30/04/1993;6284304;5739300;6898174;5772328;2055896;1044410;0;0;96882;41319;17164532;12667235;23448836;18406535;4512500;4512500;0;0;-2514759;-1348814;2472741;3638686;0;0;290767;519142;64268;38470;2847924;3004734;2577786;3014846;0;0;97630;0;20685328;14248707;0;0;0;0;14403455;7718407;64268;38470;23448836;18406535;0;15036497;0;12116980;6567266;5761309;246498;285524;63,2478570194033;64,6602188981789;36,87443727487;46,1436250108424;65,3537797292586;54,8751402309533;10850046;6134087;10946927;6175405;9035852;4945151;184300,894444444;167614,055555556;2,71180186674454;1,87239757321985;1,6783610667241;1,15163026991567;-2090073;-2742495;10,545261180555;19,7684463697268;1905235;1923647;28509969;23016513;9629107;7043122;-1349987;-2827012;10097866;8977867;-2519758;-4153805;-2839156;-4936283;9304;41322
788034551;SOFRILOG OUEST;5210A;85 RUE DES PRIMEVERES;85340;De 200 à 249 salariés;78803455100234;01/01/1973;10149923;8139264;6460668;6264627;3367001;2961557;1614;1613;1905629;1108322;12750623;11471964;22900546;19611228;579584;579584;-2552954;-3741741;1106140;40883;2430658;-157639;0;0;2070579;1958055;3472774;1730142;4852335;7148540;3756512;3316239;0;0;266769;267669;18399309;17810812;0;0;0;0;916693;885898;0;0;22900546;19611228;33109819;29131180;907702;792340;6858534;6150263;388076;88391;57,7678735025989;63,6786931758465;72,0766020482507;117,12491601958;0,497440045476876;0,224517125670674;-3166462;-4832740;-1259220;-3722809;-7236378;-8644154;0;130670,397379913;0,857227336071586;0,693667289694582;0,853878303191601;0,69244005868521;1228409;776191;10,613974007432;-0,803820138137194;-1462;-2624;34017521;29923521;13568560;11357972;1870653;860449;9535677;8550048;245632;142118;-447256;9736;114518;56008
301222931;IMPRIMERIE VINCENT;1812Z;32 AV THERESE VOISIN;37000;De 20 à 49 salariés;30122293100034;01/01/1975;1257004;1531622;2414317;3717549;3162790;2601586;0;0;1192006;1146989;7107091;8079843;8364094;9611465;600000;600000;2213515;2167731;128481;45321;3061044;2959906;0;0;59461;48096;50021;53713;2514823;4117000;419683;645353;0;0;25479;419425;5243589;6603462;0;0;0;0;2112657;1230300;23;23;8364094;9611465;17256357;22565922;54519;496269;1108866;1544298;16037;36286;42,421582487603;49,0306639352117;48,7925646119143;61,8586544287792;6,68465437916181;9,70884228420848;2834174;1613405;4026179;2760393;-317784;-573557;721286,5;0;2,32123988080335;1,64795174413633;2,21541898015189;1,52368395650083;-675902;63658;36,5974366141748;30,7955759085634;135208;128574;17087279;22931661;1297668;2675022;-397104;371722;1598814;2159486;-343861;170164;-336872;202887;23025;69008
422101535;VORTEX / VORTEX;4939B;19 RUE SAINT EXUPERY;34430;De 2000 à 4999 salariés;42210153500249;01/04/1999;5834695;1867765;8569379;14858434;4456088;5264839;0;0;4567276;3680604;17941980;23985569;23776675;25853334;232500;150000;-6593341;0;-2109637;-4437879;3082390;-2521703;0;0;1343534;600120;1563719;1310599;5589741;11559616;6018073;9470909;0;0;1535;0;19350751;27774917;0;0;0;0;666835;0;1541866;0;23776675;25853334;35220325;46012276;0;0;19083184;23826153;80554;29052;74,0061156685333;98,2224904863795;106,181665041042;187,883837424148;0,0104004180395248;0,0121468493464324;-3745493;-6159353;821783;-2478748;-8548111;-11604177;36347,084623323;0;0,942841220784321;0,899535102321549;0,942778414415712;0,899470600375948;-3712876;-4580082;12,9639236773014;-9,75387932558331;513;18570;35075786;45984747;19207786;27295612;-5232527;-4468293;23531924;30588448;-5910714;-5281272;-5968422;-5306107;22845;4217
389333568;DIETAL;2740Z;RTE DE QUEUILLE;63780;De 100 à 199 salariés;38933356800019;01/12/1992;5406234;5396344;2471512;1414734;2637855;2087118;0;0;810687;734071;10905692;7899073;16311926;13295417;4500000;4500000;-4499365;-2256689;-1353712;-1981638;194661;1809412;150000;225000;394462;222688;1272405;1955905;6539452;4192157;1982727;2979901;0;0;543340;242032;15572802;11038317;0;0;0;0;614674;669649;0;0;16311925;13295417;12153068;17924263;23044518;18163930;5567379;6074159;673510;529149;21,3580346816966;11,9239805959811;65,4240170902697;44,3788917303139;46,97173626085;32,2132085506968;-3590718;-1247761;-2780032;-513691;-4366403;-3199810;0;147902,43442623;0,824386947176931;0,953661428824422;0,452020535393011;0,545625477083997;-1420343;-1149634;2,11293884688656;15,3016035525625;3980720;1889927;31555951;34674945;6582078;8142814;-1521585;-746575;7730009;8479036;-2830185;-1688002;-2344078;-2102518;1173769;120276
735680142;SOCIETE AVIGNONNAISE IMPRESSION TISSUS / LES OLIVADES;4642Z;5 AV DU DR BARBERIN;13103;De 6 à 9 salariés;73568014200016;01/01/1956;492489;567525;160122;115029;197897;482873;0;0;127408;389192;1678381;2176687;2170870;2744212;1000000;1000000;-382606;0;-233091;-562024;1713514;2329211;0;0;21093;21093;0;2993;119838;183857;61786;81664;0;0;0;0;436263;393907;0;0;0;0;0;0;0;0;2170870;2744212;0;636021;0;812645;0;332061;0;183;0;24,1516563054102;0;44,6916640494116;0;249,714801577385;1114710;1396581;1242118;1785772;907489;909569;0;120722,166666667;3,82581109516758;5,55761113697642;1,11269604045276;2,52508991747546;0;-215912;78,9321332000534;84,8772252289546;0;1241704;0;-184556;0;114514;0;-359081;0;442619;0;-284075;0;-281021;0;16244
304349673;CONSTRUCTIONS METALLIQUES AUER;2511Z;11 VOIE DE RIVIERE;52190;0 salarié à la fin de l'année;30434967300018;01/01/1976;2364627;2352776;4598072;7113545;1247813;501944;0;0;125568;1533;14700473;13378770;17065100;15731546;1812000;1812000;0;0;-582023;470976;6423135;7020086;0;0;61000;61000;2975579;2189442;4817551;3578556;1783959;1924210;0;0;497172;921512;10580965;8650460;0;0;0;0;0;0;1287998;1303350;17065100;15731546;31203245;24582189;126939;162933;4157881;3662502;111550;87427;44,6400164508024;87,4395702569372;55,5992842426498;56,7132887172606;96,9060171067457;82,0133485455649;6969519;6916219;7095087;6917752;5942448;7082101;248652,253968254;231262,869158879;1,71792279661352;1,91807106300775;0,715051382694958;1,11313490841618;-595791;-838250;37,6390117842849;44,6242600695443;0;0;33279627;25142710;6554644;5462771;-290591;-706228;6518955;5993649;-385258;231520;-496808;147470;0;3377
313776890;FISCUIR;4624Z;32 RUE DU CHATEAU;92200;0 salarié à la fin de l'année;31377689000029;01/01/1978;1193014;1883875;2155133;2972907;1668755;330700;1548;1549;506029;1091546;7086882;10075867;8302967;12002136;500000;500000;2763678;2464983;-7506683;200576;-3728371;3680192;0;0;26833;40250;3565076;2292950;4111392;5037581;146623;303653;0;0;0;0;11990738;8278257;0;0;0;0;331786;601503;2597474;1016953;8302966;12002136;31081400;6415852;-6000;38808038;405611;436304;169387;92211;21,0944967723666;19,9951732738309;36,9300511658533;34,5401630761461;26,92775680723;45,2481249551305;-1514568;3598968;-1003339;4698179;-3203235;3155797;4439342,85714286;0;0,660999217404505;1,55659635258767;0,405539358137006;0,687914570104755;-3427050;314017;-44,9040860820097;30,6628086867204;5967450;10691605;215080;131850;-2521826;1310108;-3200586;502384;590605;652850;-5945569;371630;-7504079;301170;194780;103876
685450348;SIMIRE;3101Z;862 RUE DES CRAIS;71000;De 100 à 199 salariés;68545034800014;01/01/1954;2791529;3072047;1794361;1661288;1690508;1058717;0;0;1056752;1173005;9047160;8433210;11838690;11505257;1650000;1650000;0;0;-256167;-14449;2827655;3451148;3500000;4029582;96615;56102;7718;166572;1900444;1663866;2278005;1808489;0;0;0;88912;5414418;3968424;0;0;0;0;1050000;0;0;126056;11838690;11505257;29097911;28265535;1818953;1338448;5392169;5239285;140245;87031;17,6533035987532;17,0689334696753;25,6495166326967;24,4398290645261;50,6666382678742;53,898071006286;3633711;3458355;4690458;4631356;1890628;2388169;187374,939393939;0;2,06454222900004;2,15765718831548;1,05628689434062;1,01852855201128;125647;666667;53,4489457870761;65,0201034188111;474127;529298;28467457;27726256;8412679;9006209;-242685;679584;8028506;7688081;-727673;-10887;-775105;-8008;92814;89910
812576957;ALPINE ALUMINIUM;2442Z;74 AV DE LA REPUBLIQUE;74960;De 20 à 49 salariés;81257695700011;16/07/2015;2022809;1023131;695034;848192;1111323;908670;0;0;455257;1686072;9071017;9235805;11096707;10260437;648500;495000;-145807;0;-926784;1567198;887171;2062198;1000000;1000000;331905;268022;3544878;3908606;2399134;1308075;1844480;972656;0;0;0;0;8876577;6930216;0;0;0;0;813072;635538;8983;6985;11096707;10260437;16399025;14820015;14225681;18775598;2917462;3706781;376826;423259;6,90312504551064;7,67932782336806;27,3785962213979;12,8161115521771;77,7743604012509;64,0937490643658;4097133;5163663;4552389;6849733;2973725;4177977;0;409702,609756098;1,99203553485492;3,82723798659036;0,524061143945449;1,50629718080027;-787890;1933682;17,0065858276694;29,8447132417459;0;0;30244614;36688418;3794975;7712925;-430011;2334497;4186659;5274968;-567350;1965997;-939062;1538177;5354;3434
354200438;IMPRIMERIE LEONCE DEPREZ;1812Z;130 RUE DE HOUCHIN;62620;De 50 à 99 salariés;35420043800043;01/01/1954;3790528;2898105;7278810;6912601;796167;932643;0;0;242735;919154;10801781;11650390;14592308;14548496;2000000;2000000;-460809;-881057;2708;90944;2343353;2029309;0;0;109451;99158;604542;536921;7256012;7395136;829309;1285867;0;0;0;0;12139504;12420029;0;0;0;0;103006;34895;135830;69357;14592308;14548496;29176261;30517171;1079847;798604;2835570;3971970;185864;256098;73,1743636086427;67,141330660559;85,8572484101244;90,626987987172;28,148719226026;27,13222992874;-872912;-1116976;-630176;-197823;-1775849;-2301708;373532,185185185;239051,717557252;0,924550996659949;0,956428278283935;0,719040815672004;0,754802678297898;-1140390;-938435;16,0588235939099;13,9485827263519;729678;59548;28696789;31231014;4502331;6137554;-54089;-144765;4188518;5859664;-569941;-1009388;-611948;-1215884;153795;49602
321591067;SOCIETE PROVENCALE D'ACHAT ET DE GESTION;4771Z;350 RUE GUSTAVE EIFFEL;13290;De 250 à 499 salariés;32159106701390;01/02/1981;20284198;22562136;258841;253545;841424;161241;0;0;4598933;4307742;12468709;11002093;32800485;33642977;1999950;1999950;10626303;6046827;526138;2823864;13726527;11444778;0;0;0;23996;6729466;6936652;3040281;1027660;3488604;3239122;0;0;0;0;19073958;22174203;0;0;0;0;5584299;10745544;858;1794;32800485;33642977;52790657;53379277;0;0;9478245;9084452;262640;151114;1,4913776156767;1,44475425360295;25,8667317592131;9,00338344655494;43,8154231452033;42,4463420298221;1109584;2202344;5756094;6588834;-179551;1732603;0;0;1,76934396284601;2,35902346365582;0,864955887029382;1,09223283363015;3250011;4717776;41,8485488857863;34,0183272128385;35624431;36610169;313140;303009;17346107;19547072;3540370;6202675;12523599;12105605;1853485;4427183;1591565;4299041;720;23231
384987426;NOIRAM;4711F;LD LES FREYDIERES;07130;De 50 à 99 salariés;38498742600028;20/02/1992;3381265;3925595;169702;121985;596043;285130;45732;38518;54462;334639;2310132;2356093;5691398;6281688;567200;367200;-933865;-433102;-417386;-371477;-62090;284582;0;0;46776;0;1755603;2362580;1396739;2813208;372397;414596;0;0;0;0;5706712;5997105;0;0;0;0;2003939;335998;516567;0;5691398;6281688;24145732;20738766;0;0;1306351;1254512;82369;221468;2,13775633998864;1,78910214972932;18,7900979224785;45,8368228068813;20,8928029790968;24,7502879647982;262772;-1315591;362962;-942435;-206730;-1703993;0;0;0,926874005067105;0,667523715888941;0,351475443371728;0,236551648660144;5405;13029;-1,09094461501375;4,53034279957871;3012361;3159787;448170;378923;1660088;2060262;-191928;166139;1624618;1691477;-620432;-225602;-701696;-446436;1105;635
315280826;OTIMA;2550B;9 RUE HENRI BECQUEREL;35133;De 100 à 199 salariés;31528082600019;01/01/1979;3138131;2398330;1749100;2185067;2252816;2160733;10000;10000;0;0;9163110;10942988;12301242;13341320;1200000;1200000;0;0;-2309631;29010;1414278;3783195;0;0;131452;15000;1307053;886474;4497620;3415424;3820688;2932456;0;0;372300;539813;10755512;9543126;0;0;0;0;401815;1451747;0;0;12301242;13341321;27936675;28231675;0;0;6153998;6034215;117194;109908;19,0437092698636;23,5418035179752;68,7884317026026;56,4555697211906;62,042143507248;84,2633108202263;106466;3728082;116467;3738086;-1918040;2019178;0;0;1,03974663674855;1,62863503930103;0,462503677511521;0,653524264402612;-406500;181574;11,4970342019123;28,3569745454742;66965;158828;26869711;27494115;8662504;9168622;-358643;350394;8387833;8192543;-1521196;79334;-2201791;105213;13053;135787
312937725;SA MIGNOLA CARRELAGES;4333Z;RUE DE LA BRESSE;73190;De 50 à 99 salariés;31293772500033;01/01/1978;863456;1127252;8142224;7034927;2880778;2682776;0;0;3866;1503;15604464;12035362;16468648;13162615;1500000;1500000;0;0;275603;-669917;2330988;2047018;0;0;29143;69415;4850002;2492418;6739737;6186149;1828794;1962375;0;0;0;655;14108517;11046182;0;0;0;0;0;0;3344549;1760121;16468648;13162615;26879845;24641034;150975;285131;3138831;3052026;151994;105106;91,6211024719599;85,8451346874526;90,1800601434037;92,8493783231479;60,5966254604422;31,1257244890777;6342084;3480095;6345949;3481598;3400661;678369;0;0;1,2296303684271;1,15480911411847;0,876493833284813;0,94240165302238;337195;-319796;14,1540944951887;15,5517577624203;0;0;28045561;25097881;5721493;4804780;323245;-393532;5190546;5007577;222895;-762283;87952;-855245;17778;12144
775637366;FERMETURES HENRI PEYRICHOU;2512Z;130 RUE AMBROISE 1;40390;0 salarié à la fin de l'année;77563736600037;01/01/1970;1881108;2050236;2886957;2444282;670594;480855;0;0;125476;1763660;6950018;7294400;8831126;9344635;325000;325000;0;0;-837064;100579;1788647;2945806;0;0;0;0;585778;1147728;2585329;2766577;2300140;2092454;0;0;0;0;7042479;6398829;0;0;0;0;347060;51971;0;0;8831126;9344635;26137201;25188436;0;0;5309461;4819594;69604;34717;33,5964087164498;29,5162750147197;41,9060778939747;48,8445756762324;41,6657817192394;35,472699720863;714900;331609;840377;2095270;-152630;-318466;145206,672222222;0;1,10531566334001;1,37045621094298;0,602822227554413;0,901842615976134;-538515;351052;20,2538951431562;31,5240349141513;1379306;1562957;22774606;20845701;7674579;7911983;-473418;416829;7634979;6984125;-757052;119022;-813134;99145;13522;14840
337643795;CYBERGUN / MARUI KWC SOFT AIR SOFT GUN - 3 PYCLONES;7112B;40 BD HENRI SELLIER;92150;De 20 à 49 salariés;33764379500145;14/04/1986;7672885;15347433;13210563;12762530;14494065;15038365;3;3;924258;845748;33250954;34421306;42085019;50416616;14391606;28577892;-14765854;-13525723;-6760000;-7474916;-345577;13701489;0;0;1066677;2910463;335063;580947;10578611;7605505;1318108;923704;0;0;969157;407443;39438494;30583023;3364924;50000;9000000;9059924;12438968;10834005;6224;5250;42085019;50416616;0;6728431;0;14190793;2772936;2712956;514588;1401768;237,947381624933;185,567887620178;188,599989005966;107,255106890714;78,3180326730398;74,1971454010226;18027154;23517408;18961415;24363160;4422113;8702971;375266,244444444;475436,909090909;2,48645127553442;3,54576979136396;2,14588996630777;2,96673378932833;-5044907;-6327195;-0,821140178171239;27,1765344187321;4082613;4710397;71976;75881;277124;588798;-3869075;-3368513;3961406;3802208;-4280624;-6585445;-4563405;-8107434;1503836;1806836
657150074;DOMINIQUE PRUDENT;4941B;LD BOIS DE CHIZE;71500;De 200 à 249 salariés;65715007400026;01/01/1971;2960182;3296914;3848236;5076591;3632899;3391076;0;100504;1500278;1929063;9329436;10779392;12289618;14076306;1275000;1275000;-460491;0;-4357610;315654;-3036096;1782004;0;0;2591735;514820;201866;134844;2827239;2515169;6194482;7509636;0;0;0;0;12733979;11779478;0;0;0;0;34957;7430;0;0;12289618;14076302;41764810;44077960;62240;211705;16059892;16389818;34217;23784;27,9844045583483;34,8643360138308;40,8398716008046;36,417431953574;1,58925742319001;0,927325993020093;-4667997;-2887379;-3167721;-857816;-8414848;-6449478;92949,0022222222;78947,7094474153;0,733684266539064;0,911590876983853;0,718676690814829;0,902040902608565;-2581055;-65181;-24,7045595721527;12,6596033532102;16125;17930;40927170;43528098;20785020;23277185;-1291299;551794;21163171;21754329;-1247456;546391;-1254072;531807;27601;9200
905741468;ENTREPRISE BAGOT;4120B;RUE DE LA COLLINE;45680;0 salarié à la fin de l'année;90574146800060;01/01/1972;1824218;1916478;11927644;19311648;1585188;3687463;61;5063;1068400;84727;15283598;24542466;17107816;26458944;2000000;2000000;0;0;-9331538;240319;1153106;11897141;0;0;200000;335000;1843490;317524;6884816;9177362;6755331;3952870;0;0;0;0;15754708;14226803;0;0;0;0;0;160321;0;0;17107816;26458944;23548792;38091314;0;219550;4067816;4106438;40147;7446;154,062765547945;153,323600323919;490,542892712624;87,8004361743748;2,88726788297502;8,06163521457336;303920;11109168;1372378;10793508;-1510627;7022016;0;0;1,06683441139621;1,79334414907984;1,04816825156275;1,73034722203487;-7947119;-387130;6,7402291443864;44,9645344878465;-1218296;-2955196;23236350;38139419;18715254;6548469;11853817;-378445;6627582;6567397;-9277807;251712;-9314521;278048;3433;33781
