,siret
68912743,83320683200010
58953624,75149252100016
41090982,44997451800028
34547397,43118162700024
73413281,89926467500013
51132553,50895521800021
40490248,44859836700010
36419256,43540620200042
61143503,78549507800012
36843640,43840423800018
34117003,42993826900017
51147690,50901563200011
53796082,52188271200024
14231829,35025920600018
17524775,38115098600010
51603912,51088809200010
5949902,32165086300012
3503156,31076905400019
30483027,41924803400029
31613799,42179454600034
28081713,41152660100058
14631776,35130428200020
39912091,44524761200010
68720405,83204407700010
19518372,38766264600018
53493336,52061568300015
44710860,48205009300012
57195002,54707213200012
45232670,48363030700013
57859706,63200001401025
37267838,43938249000019
8586028,33058458200010
42814032,45398606900038
21566845,39236664700015
66107306,81471042200019
9229638,33253506100037
46032039,48798890900015
68327128,82977943800011
69553871,83916840800012
12791910,34452340200057
58579072,74727099900010
34920299,43207710500018
13503394,34837326700015
66018826,81429414600026
30594376,41949764900022
40027228,44754008900011
61596071,78957765700016
34330606,43041039900017
37250508,43934171000036
55350120,53052096400046
27432760,41003951500011
8905174,33156402100011
19226492,38498571900044
39957509,44534729700027
62874035,79644200200013
74151323,95056645500032
33352432,42812651000018
49368931,50019716500011
6934208,32520041800078
58733962,75049767900035
986893,21510027200032
9867417,33442606100043
8891929,33152249000027
27119178,40924476100030
28035066,41141752000029
21556750,39234512000027
1712971,26890603900014
69876824,84130091600019
52992428,51854772400014
49102004,49937323100012
73389207,89901852700015
2958146,30737356300021
57506190,57208207100059
9508946,33338432900012
28889696,41349384200020
46126844,48827008300014
60923634,78371204500179
32344027,42345136800017
58640550,75008045900027
63471220,80012663300018
41247250,45033260600018
42886796,45850358800022
42822780,45400851700012
67308617,82247167800018
60588050,78112429200223
61333824,78837051800029
56040699,53357059400010
62183246,79225216500016
14529880,35103318800019
60494465,78038066300028
30043987,41819376900019
3165086,30900521300017
2904374,30699961600023
44549385,48157422600017
66664692,81929541100014
48634991,49791666800021
4775045,31682119800025
51363215,50990148400014
54336655,52417388700018
57210479,55071083400023
10078611,33502333900013
51729041,51140591200011
51716189,51135029000017
30653944,41963138700018
23489567,39874275900010
36543165,43771525300021
57632971,58471024800017
63907933,80221781000026
63166828,79869281000012
12380310,34342703500013
3165718,30900923100015
10071394,33500206900011
49652500,50108370300014
26080307,40464287800015
53672311,52136697100039
70085566,84272459300012
27870980,41102404500022
34567442,43123669400029
6241032,32275444100010
12239098,34307414200088
18104248,38250806700016
25250084,40271876100024
39523530,44441548300015
38404258,44189302100010
71828402,88081860400014
69966642,84189883600017
64203894,80365080300023
33463738,42837073800018
66977447,82084086600025
41901643,45181051900038
578271,18004625200110
68429852,83035972500017
3575890,31113197300019
45695982,48501807100046
54052144,52297701600024
61913083,79101396400014
18368698,38310667100019
7004629,32544431300010
52076592,51283942400011
30978873,42038685600017
13301837,34782465800046
41081941,44995412200023
52790439,51770231200011
18291516,38293312500017
73487212,90001051300019
25832536,40403077700019
38386299,44185213400028
12691598,34425685400060
2532601,30479993500032
39695035,44476719800021
60639509,78150576300024
6153536,32242684200041
70683427,84894021900019
65820706,81335953600014
63778098,80159373200010
12717488,34432300100034
58016827,65810708100049
59017715,75178404200036
37545884,44000228500037
6916429,32513909500013
49265046,49988011000022
62275078,79267867400013
72293992,88487966900015
64730999,80812243600039
50569999,50467247800014
64150928,80339754600026
54676363,52760492000019
67777784,82485295800019
922379,21390013700018
55765005,53235498200011
58524778,73207311900032
12467740,34366514700017
65890828,81368849600013
66874822,82033341700013
21752800,39277880900013
8023492,32885064900042
44829059,48240510700020
54590088,52523635200023
68286110,82954261200017
62942071,79765030600021
48686826,49808196700024
64973582,80929929000019
58096974,66470347700011
17392187,38083795500018
19503585,38762707800018
2978933,30753603700012
49132405,49946920300016
64264481,80393529500029
39287439,44388924100024
72539948,88904135600029
4579939,31590005000016
16700322,37924997200033
14457351,35084585500021
64123390,80326399500018
64742612,80818003800016
41455550,45081056900027
19840141,38839700200014
58955154,75149999700011
37890270,44072601600015
1625771,26590497900019
52905407,51818265400021
74182776,95450974123245
73785920,90310367900010
35285585,43289178600043
55523239,53129130000014
54162853,52344520300012
32173724,42306370000029
39093380,44345250300024
25870888,40412438000019
50202019,50314761300023
63365219,79962334300016
23230693,39815411200013
63137833,79855922500015
49005553,49907921800016
18295296,38294231600060
69824862,84095791400012
31630624,42183431800030
73605716,90121114400018
73792953,90318165900017
72545189,88909063500018
3828129,31237112300034
5334808,31920334500024
67054271,82122188400017
56047189,53360067200018
28449764,41240638100019
22428188,39431044500025
40421045,44844201200010
16944264,37983414600019
8899472,33154693700011
68397519,83017961000019
48122984,49431122800014
68331787,82980625600014
62717816,79472092000014
36112948,43470362500013
72329162,88518544700012
67535521,82362014100015
1911068,30078090500034
662076,19911975100055
53481793,52056854400016
71577353,87874650200011
69453014,83852067400014
63755788,80148727300014
66320815,81763061900010
55105853,52944485300020
23520523,39881619900010
63667882,80107022800045
57626095,58268078100462
44228310,48062843700026
72692365,89048240900012
14004640,34967624700035
48443136,49529748300010
5394520,31946220600016
63121229,79848125500015
28422203,41233980600017
45305910,48385429500019
27640796,41048352300016
19204382,38493581300012
42916750,46940804100033
61396321,78866634500020
52484607,51450114700045
55955421,53320320400011
60574008,78102612500018
66208283,81518276100016
26050650,40455059200012
5326126,31916527000012
10404378,33804442300014
57720475,60200246102670
59782369,77567227203474
8635125,33073369200017
69158940,83468702200014
28822878,41332791700014
4307331,31469368000022
53617068,52113713300018
14956146,35211756800084
37254721,43935146100017
63398307,79978043200024
57372896,55214368700010
70781380,84966428900014
18198221,38272459900016
63463748,80009096100015
40083639,44766951600018
39540765,44445401100024
32850875,42460559000019
45756918,48520247700017
45596240,48472694800041
23513233,39879923900049
6591100,32398972300016
72172674,88379325900010
72714463,89069892100016
58039123,66202126000036
47560019,49262991000034
52205816,51336669000032
50028753,50242774300013
29350148,41456751100012
68045021,82821959200015
37316094,43948985700011
52379391,51406876600039
51118017,50888909400035
42761931,45385758300026
10947709,33953335800018
2896121,30694508000019
33226922,42766991600012
17919051,38206985400018
59784893,77567227212905
67645229,82418047500017
5369238,31935723200010
1790588,29700034100018
12192886,34295194400012
60668191,78174610200024
71053167,85173631400010
70140989,84310975200017
13073370,34526400600031
32867429,42464474800024
44234409,48064625600010
4550560,31576361500020
74327277,98682001700028
70617794,84845656200018
64518202,80516389600022
9919131,33457649300020
53365403,52007743900013
42235873,45259450000012
68211411,82911061800016
31190050,42086143700010
33190945,42751902000015
43866239,47969235200020
10603562,33855463700011
56320580,53478267700015
70978565,85115952500019
61074723,78488209400047
29309701,41447481700031
24102235,40009425600031
54091509,52314558900082
46947563,49076435400026
2500044,30459236300010
10975959,33961146900018
27389564,40993066600014
62263130,79262315900011
50912115,50802059100014
41502445,45091710900057
58693521,75031796800014
72753821,89107692900019
72791660,89142505000012
49242161,49981146100023
2420895,30408751300012
20824932,39063917700026
24145367,40018821500034
37782322,44049044900012
36429927,43686003500068
49839716,50169012700037
51653913,51109505100013
64001354,80266952300010
27081935,40915919100017
58388411,71282106500018
61244769,78633904400061
23933317,39971452600031
73002419,89337474400017
47229775,49161918500011
40942231,44962727200015
67692392,82441854500011
59932976,77605237500016
61398713,78867713600020
18750731,38393916200012
45585573,48469450000030
4650858,31624235300027
46497073,48938592200013
9916037,33456768200011
65484008,81180142200015
18556973,38351863600048
58005647,65547308000019
50969886,50826230000017
35061385,43239172000013
3939928,31289337300018
32617094,42406409500021
54573445,52516455400616
68781646,83241002100014
67130506,82159076700025
63607618,80078331800010
2092039,30193881700873
6960688,32529065800013
73425996,89939287200011
49443043,50043339600016
37793314,44051442000015
54760607,52796497700013
36487514,43759304900012
68116243,82859090100017
15700913,35395503200019
52636921,51512194500015
68801867,83253089300011
61994884,79138669100012
71236577,85312591200016
12726562,34434707500071
62508279,79375977000068
64811752,80850898000030
52295431,51372636400021
46500958,48939733100013
58173393,68105146200023
24780990,40165240900020
23641553,39907970600012
48685336,49807740300026
67844796,82520003300017
72477598,88845052500017
19822263,38835538000014
8837383,33135808500024
61810814,79054934900013
57904365,63594023200013
11008062,33969737700028
443615,13001181000038
70551975,84797589300011
50376778,50386592500013
21887135,39309376000014
2809807,30641176000011
69055449,83406456000024
43267469,47825033500021
22535500,39455738300012
57403762,56080176300361
55500823,53119046000018
57219594,55200462401845
69585706,83937913800010
72158408,88366479900011
31304116,42112589900029
11214370,34024675000012
69119121,83443848300010
66582180,81889497400026
54340853,52419142600013
51813650,51175857500019
53981720,52267591700010
51642245,51104831600026
43643899,47915814900019
23872976,39957527300020
65831597,81341122000029
16641286,37910931700014
29382795,41464097900038
66176142,81503024200029
1426314,25540069900013
15906370,35600091905428
26130202,40476635400025
31445825,42142481300028
8703085,33094589000011
18447342,38328210000023
73329531,89842093000015
40206999,44794892800018
47831294,49343122500041
14160556,35007592500015
20899784,39081243600033
48377668,49509484900025
51462188,51030716800029
39814976,44502777400048
48083118,49418824600032
70279189,84405818000010
17589334,38130179500013
42748511,45382620800010
70292094,84414666200011
13270731,34774556400018
68365649,83000033700022
39007712,44326009600013
51461651,51030539400023
51398195,51004401900014
23155803,39798703300016
16286110,37824382800019
49604215,50093003700022
64875653,80881088100017
43506186,47882675300012
74013181,90757533600017
26919997,40875203800021
55651442,53185415600019
58704269,75036537100020
39685288,44474647300024
39468735,44429707100037
20664249,39026836500082
4440230,31527302900027
28493804,41251676700016
30682441,41969309800032
26066656,40459766800015
54240283,52376987500015
24073025,40002810600013
25804843,40394842500018
10628380,33862525400028
70453372,84526579200018
46766006,49020976400011
46047044,48803072700017
36491889,43760301200042
38041343,44106397100010
59688462,77559688500068
55020472,52908679500018
67587622,82388534800016
